row_idx,source_id,subject,answer,flags,text
5132,high_school_physics/test/13,high_school_physics,B,caret_power,"Một quả cầu rắn (I = 0.06 kg·m^2) xoay tự do quanh một trục đi qua tâm của nó với vận tốc góc là 20 rad/s. Mong muốn đưa quả cầu dừng lại bằng cách áp dụng một lực ma sát có độ lớn là 2.0 N lên bề mặt ngoài của quả cầu, cách tâm của quả cầu 0.30 m. Thời gian cần để quả cầu dừng lại là bao nhiêu?
4 giây
2 giây
0.06 giây
0.03 giây"
5206,high_school_mathematics/test/206,high_school_mathematics,A,unbalanced_dollar,"Các số $x$ và $y$ nghịch đảo tỉ lệ. Khi tổng của $x$ và $y$ là 42, $x$ bằng hai lần $y$. Giá trị của $y$ khi $x=-8$ là bao nhiêu?
-49
-7
-40
40"
5215,abstract_algebra/test/60,abstract_algebra,D,markdown_table_pipe,"Phát biểu 1 | Đơn vị của khóm con phải giống với đơn vị của vòng. Phát biểu 2 | Mọi trường số là miền nguyên.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5233,abstract_algebra/test/51,abstract_algebra,B,"caret_power,subscript_underscore","Tìm tất cả c trong Z_3 sao cho Z_3[x]/(x^3 + cx^2 + 1) là một trường.
0
2
1
3"
5241,elementary_mathematics/test/310,elementary_mathematics,D,"unbalanced_dollar,unbalanced_dollar_count","Molly cắt tóc với giá $25 và để lại 15% tiền boa. Tổng tiền tốn của Molly là bao nhiêu?
$25.15
$26.50
$27.50
$28.75"
5259,high_school_mathematics/test/1,high_school_mathematics,C,"raw_latex_sqrt,unbalanced_dollar","Chiều dài của hình chữ nhật là gấp đôi chiều rộng của nó. Cho độ dài của đường chéo là $5\sqrt{5}$, tìm diện tích của hình chữ nhật.
2500
2
50
25"
5267,high_school_mathematics/test/68,high_school_mathematics,D,"raw_latex_frac,unbalanced_dollar","Một điểm $(x,y)$ được chọn ngẫu nhiên từ phía bên trong hình chữ nhật có các đỉnh là $(0,0)$, $(3,0)$, $(3,2)$, và $(0,2)$. Xác suất để $x<y$ là bao nhiêu?
\frac{1}{12}
\frac{1}{6}
\frac{2}{3}
\frac{1}{3}"
5300,high_school_physics/test/110,high_school_physics,B,caret_power,"Trạm Vũ trụ quay quanh Trái Đất cách mặt đất 300 km; bán kính Trái Đất là 6400 km. Gia tốc do trọng lực của Trái Đất tác động lên Trạm Vũ trụ là bao nhiêu?
4.9 m/s^2
8.9 m/s^2
9.8 m/s^2
10.8 m/s^2"
5314,abstract_algebra/test/56,abstract_algebra,D,markdown_table_pipe,"Phát biểu 1 | 4x - 2 không thể phân tích được trên Z. Phát biểu 2 | 4x - 2 không thể phân tích được trên Q.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5352,high_school_physics/test/64,high_school_physics,C,caret_power,"Vòng khí helium được bơm đầy khí và được đo chu vi ở ba điều kiện khác nhau: ở nhiệt độ phòng, sau khi đi vào lò nóng trong 30 phút và sau khi vào tủ đông trong 30 phút. Nếu một học sinh biểu diễn tính bình phương của chu vi C^3 theo nhiệt độ T, người đó nên mong đợi nhìn thấy cái gì trong số những cái dưới đây?
mối quan hệ bậc 3 giữa C^3 và T
mối quan hệ nghịch đảo giữa C^3 và T
một nhiệt độ ước tính T khi nào C^3 đạt tới giá trị bằng 0
giá trị lớn nhất của C^3 khi nhiệt độ T tăng lên"
5355,high_school_physics/test/94,high_school_physics,D,caret_power,"Tàu con thoi quỹ đạo ở độ cao 300 km so với bề mặt Trái Đất; bán kính Trái Đất là 6.400 km. Gia tốc điều kiển mà tàu con thoi trải qua là bao nhiêu?
Không
4,9 m/s^2
9,8 m/s^2
8,9 m/s^2"
5357,abstract_algebra/test/33,abstract_algebra,C,caret_power,"Một nhóm G, 0 đã được biết là Abel. Vậy câu nào sau đây là ĐÚNG với G?
g = g^-1 cho mọi g trong G
g = g^2 cho mọi g trong G
(g o h)^2 = g^2 o h^2 cho mọi g,h trong G
G có số lượng phần tử hữu hạn"
5420,high_school_mathematics/test/224,high_school_mathematics,D,unbalanced_dollar,"Diện tích, tính bằng đơn vị vuông, của một hình vuông có độ dài cạnh bằng bán kính của một hình tròn có chu vi là $12\pi$ đơn vị là gì?
10
11
12
36"
5467,abstract_algebra/test/98,abstract_algebra,C,subscript_underscore,"Phần tử (4, 2) của Z_12 x Z_8 có thứ tự là
4
8
12
6"
5478,high_school_mathematics/test/146,high_school_mathematics,A,"caret_power,unbalanced_dollar","Giả sử cho một số a,b,c bất kỳ thỏa mãn $a+b+c = 6$, $ab+ac+bc = 5$ và $abc = -12$. Tính $a^3+b^3+c^3$?
90
99
64
91"
5503,high_school_mathematics/test/18,high_school_mathematics,A,"caret_power,unbalanced_dollar","Nếu $f(x)=ax^6-bx^4+x-1$ và $f(2)=5$, thì giá trị của $f(-2)$ là gì?
1
3
0
5"
5523,high_school_mathematics/test/101,high_school_mathematics,D,"caret_power,unbalanced_dollar","Giả sử $f(x) = 3x^2-2$ và $g(f(x)) = x^2 + x +1$. Hãy tìm tổng của tất cả các giá trị có thể của $g(25)$.
13
25
9
20"
5571,abstract_algebra/test/30,abstract_algebra,B,markdown_table_pipe,"Phát biểu 1 | Nếu H là một nhóm con của nhóm G và a thuộc G, thì aH = Ha. Phát biểu 2 | Nếu H là một nhóm bình thường của G và a thuộc G, thì ah = ha cho tất cả các h thuộc H.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5597,high_school_mathematics/test/134,high_school_mathematics,B,unbalanced_dollar,"Một chiếc áo có giá niêm yết là 325,00 đô la. Trong tháng 11, áo không được bán và người bán đã giảm giá nó đi 20%. Sau đó vào tháng 12, họ giảm thêm 10%. Một người mua đồ giáng sinh vào tháng 12 sẽ trả bao nhiêu tiền cho chiếc áo này?
$227,50
$234,00
$286,00
$290,00"
5635,high_school_mathematics/test/249,high_school_mathematics,C,"raw_latex_frac,unbalanced_dollar","Tìm khoảng cách gồm tất cả $u$ sao cho cả $2u$ và $-20u$ đều không thuộc khoảng $(-\infty, -1)$?
[-\frac{1}{2}, 0]
[-1,1]
[-\frac{1}{2}, -\frac{1}{20}]
[0,2]"
5638,elementary_mathematics/test/214,elementary_mathematics,A,unbalanced_dollar,"Peter làm việc 38 giờ một tuần và nhận được $7.25 mỗi giờ. Nhà tuyển dụng của anh ta đã tăng lương cho anh ta, từ đó tăng tổng thu nhập hàng tuần lên $307.80. Tăng thu nhập hàng tuần của Peter là bao nhiêu?
$32.30
$34.70
$42.46
$275.50"
5651,high_school_mathematics/test/195,high_school_mathematics,C,unbalanced_dollar,"Một hộp chứa 5 quả bóng xanh và $k$ quả bóng tím, trong đó $k$ là một số nguyên dương không xác định. Một quả bóng được rút ngẫu nhiên từ hộp. Nếu rút được một quả bóng xanh, người chơi sẽ trúng 2 đô la, nhưng nếu rút được một quả bóng tím, người chơi sẽ mất 2 đô la. Nếu giá trị kì vọng của số tiền được trúng trong trò chơi là 50 xu, thì giá trị của $k$ là bao nhiêu?
6
12
3
4"
5654,abstract_algebra/test/39,abstract_algebra,D,markdown_table_pipe,"Khẳng định 1 | Mọi hoán vị đều là chu trình. Khẳng định 2 | Mọi chu trình đều là hoán vị.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5668,abstract_algebra/test/68,abstract_algebra,A,"caret_power,subscript_underscore","Đa thức x^4 + 4 có thể phân giải thành nhân tử tuyến tính trong Z_5[x]. Hãy tìm phân giải này.
(x − 2)(x + 2)(x − 1)(x + 1)
(x+1)^4
(x-1)(x+1)^3
(x-1)^3(x+1)"
5682,abstract_algebra/test/31,abstract_algebra,B,caret_power,"Nếu (G, .) là một nhóm sao cho (ab)^-1 = a^-1b^-1, với mọi a, b thuộc G, thì G là một
bán nhóm giao hoán
nhóm Abel
nhóm không giao hoán
Không có lựa chọn nào đúng"
5709,high_school_mathematics/test/91,high_school_mathematics,C,"raw_latex_frac,unbalanced_dollar","Cho $f(x)=3x+4$ và $g(x)=2x-3$. Nếu $h(x)=f(g(x))$, thì nghịch đảo của $h(x)$ là gì?
\frac{x-5}{3}
\frac{x+5}{3}
\frac{x+5}{6}
\frac{x-5}{6}"
5719,high_school_mathematics/test/55,high_school_mathematics,A,"caret_power,raw_latex_frac,raw_latex_sqrt,unbalanced_dollar","Hãy cho $f(x)=\frac{(x-2)^2-9}{3}$. Phương trình $y=f(x)$ được biểu diễn trên đồ thị và các tiếp xúc $x$ và $y$ của đồ thị được nối với nhau để tạo thành một đa giác. Diện tích của đa giác đó là bao nhiêu?
5
\frac{25}{6}
\frac{\sqrt{2465}{9}
2"
5734,abstract_algebra/test/61,abstract_algebra,D,markdown_table_pipe,"Câu 1 | Tập các ma trận 2 x 2 có các phần tử là số nguyên và định thức khác 0 tạo thành một nhóm theo phép nhân ma trận. Câu 2 | Tập các ma trận 2 x 2 có các phần tử là số nguyên và định thức bằng 1 tạo thành một nhóm theo phép nhân ma trận.
Đúng, đúng
Sai, sai
Đúng, sai
Sai, đúng"
5792,abstract_algebra/test/48,abstract_algebra,C,markdown_table_pipe,"Câu 1 | Nếu R là lĩnh vực nguyên, thì R[x] cũng là lĩnh vực nguyên. Câu 2 | Nếu R là một vòng và f(x) và g(x) đều thuộc R[x], thì deg(f(x)g(x)) = deg f(x) + deg g(x).
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5799,high_school_chemistry/test/186,high_school_chemistry,C,caret_power,"Hằng số tốc độ đặc biệt, k, cho một phản ứng bậc một nhất định là 86 h^-1. Khối lượng của mẫu vật liệu khởi đầu là 0.0500 g sẽ còn lại bao nhiêu sau 58 s?
0.0500 g
0.0250 g
0.0125 g
0.00625 g"
5832,high_school_mathematics/test/104,high_school_mathematics,D,raw_latex_frac,"Giả sử có 5 số nguyên khác nhau được chọn ngẫu nhiên từ 20 đến 69. Xác suất là các số đó có các chữ số hàng chục khác nhau là bao nhiêu?
\frac{1}{4}
\frac{1}{3}
\frac{1000}{52969}
\frac{2500}{52969}"
5834,high_school_physics/test/22,high_school_physics,A,caret_power,"Ánh sáng tử ngoại có bước sóng khoảng 6 × 10^-8 m. Tần số của ánh sáng này là bao nhiêu?
5 × 10^15 Hz
0.5 Hz
2 Hz
20 Hz"
5860,elementary_mathematics/test/279,elementary_mathematics,C,"unbalanced_dollar,unbalanced_dollar_count","Phó chủ tịch bộ phận bán hàng dẫn khách hàng đi ăn trưa. Nếu giá của bữa trưa là $44 và bà ấy cho tiền boa 20%, tổng số tiền bà ấy đã chi tiêu để ăn trưa là bao nhiêu?
$8.80
$35.20
$52.80
$53.80"
5870,high_school_mathematics/test/112,high_school_mathematics,A,unbalanced_dollar,"Nếu $a=7$ và $b=13$, số lượng số nguyên dương chẵn nhỏ hơn $ab$ là bao nhiêu?
45
46
90
180"
5891,high_school_mathematics/test/251,high_school_mathematics,D,"caret_power,unbalanced_dollar","Tìm ước chung lớn nhất của $2^{1001}-1$ và $2^{1012}-1$?
1
2049
2048
2047"
5920,high_school_statistics/test/169,high_school_statistics,D,unbalanced_dollar,"Để tính giá trung bình chi tiêu cho một chức vụ trong Đại hội Đại biểu quốc hội, một mẫu ngẫu nhiên đơn giản 50 chính trị gia được chọn và hồ sơ của các chính trị gia được xem xét. Hình thức chi phí cho thấy một trung bình là $125,000 với độ lệch chuẩn là $32,000. Trong số các khẳng định sau đây, cái nào là sự giải thích tốt nhất cho ước tính khoảng tin cậy 90% về giá trị chi phí trung bình cho việc tranh cử?
90% số chính trị gia tranh cử trong Đại hội Đại biểu quốc hội chi tiêu từ $117,500 đến $132,500.
90% số chính trị gia tranh cử trong Đại hội Đại biểu quốc hội có mức chi tiêu trung bình nằm trong khoảng từ $117,500 đến $132,500.
Chúng tôi tin tưởng 90% số chính trị gia tranh cử trong Đại hội Đại biểu quốc hội chi tiêu từ $117,500 đến $132,500.
Chúng tôi tin tưởng 90% số chính trị gia tranh cử trong Đại hội Đại biểu quốc hội có mức chi tiêu trung bình nằm trong khoảng từ $117,500 đến $132,500."
5949,abstract_algebra/test/46,abstract_algebra,B,markdown_table_pipe,"Phát biểu 1 | Một đồng cấu có thể có lõi rỗng. Phát biểu 2 | Không thể có một đồng cấu phi trùng với một nhóm hữu hạn trong một nhóm vô hạn nào đó.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
5953,high_school_mathematics/test/242,high_school_mathematics,C,"raw_latex_sqrt,unbalanced_dollar","Tìm số nguyên dương nhỏ nhất $n$ để $\sqrt{18\cdot n \cdot 34}$ là một số nguyên?
15
10
17
34"
5961,high_school_mathematics/test/265,high_school_mathematics,C,"unbalanced_dollar,unbalanced_dollar_count","Alex cần vay $\$10,\!000$ từ ngân hàng. Ngân hàng đưa ra cho anh ta hai lựa chọn. 1. Vay vốn trong 10 năm với lãi suất hàng năm $10\%$, gộp lại mỗi quý, với điều kiện đến cuối năm thứ 5, Alex phải thanh toán số tiền bằng một nửa số tiền mà anh ấy nợ. Nửa số tiền còn lại tiếp tục tích lũy lãi suất, và đến cuối thời hạn vay nợ là 10 năm, Alex sẽ thanh toán số tiền còn lại. 2. Vay vốn trong 10 năm với mức lãi suất hàng năm đơn giản $12\%$, chỉ với một khoản thanh toán toàn bộ vào cuối thời hạn vay. Tìm sự khác nhau tích cực giữa tổng số tiền mà Alex phải trả lại theo hai hình thức trên. Làm tròn đến đồng.
16401
16400
382
383"
5994,high_school_chemistry/test/94,high_school_chemistry,D,caret_power,"Lưu huỳnh dioxide tác dụng với oxy tạo thành lưu huỳnh triôxit trong sự hiện diện của chất xúc tác. Hằng số cân bằng, Kp, ở một nhiệt độ nhất định là 3.0 × 10^22. Một bình 2.0 lít có đủ lượng SO3 được thêm vào để tạo ra áp suất là 0,789 atm Hg. Sau khi phản ứng đạt trạng thái cân bằng, áp suất riêng của O2 được dự đoán sẽ là
2,88 × 10^-6 torr
3 × 10^-18 mm Hg
1100 mm Hg
1,32 × 10^-5 torr"
6003,high_school_chemistry/test/62,high_school_chemistry,A,caret_power,"Giá trị hằng số ion hóa, Ka, của một chất axit đơn proton yếu là bao nhiêu nếu dung dịch 0,060 molar có pH là 2,0?
2,0 × 10^-3
2,0 × 10^-1
1,7 × 10^-1
5,0 × 10^-3"
6014,high_school_mathematics/test/176,high_school_mathematics,A,unbalanced_dollar,"Lương khởi điểm hàng năm của Patricia ở công việc mới của cô ấy là 20.000 đô la. Sau một năm làm việc, lương của cô ấy tăng 10%; sau năm thứ hai làm việc, lương của cô ấy tăng thêm 10% so với mức lương của năm trước. Sau hai năm này, lương của cô ấy sẽ là bao nhiêu?
$24,200
$24,000
$22,000
$4,000"
6029,elementary_mathematics/test/74,elementary_mathematics,B,unbalanced_dollar,"Manuel đã mua một chiếc ô tô đã qua sử dụng với giá sáu ngàn bốn mươi chín đô la. Tổng số tiền mà Manuel đã mua chiếc ô tô đã qua sử dụng là bao nhiêu khi được viết dưới dạng số?
$649
$6,049
$6,409
$6,490"
6062,elementary_mathematics/test/226,elementary_mathematics,B,unbalanced_dollar,"Một nhóm bạn đi ăn trưa. d người mua salad và p người mua súp. Mỗi phần salad giá $3.99 và mỗi phần súp giá $2.99. Viết biểu thức tính tổng chi phí của salad và súp.
3.99p + 2.99d
2.99p + 3.99d
(2.99 + 3.99)(p + d)
(3.99p + 2.99)d"
6069,high_school_physics/test/57,high_school_physics,B,caret_power,"Một chất lỏng có mật độ ρ chảy qua một ống ngang với độ nhớt bỏ qua. Dòng chảy được dàn trải với tốc độ dòng chảy không đổi. Đường kính ống tại Điểm 1 là d và vận tốc dòng chảy là V. Nếu đường kính của ống tại Điểm 2 là d/3, thì áp suất tại Điểm 2 là
thấp hơn áp suất tại Điểm 1 4 ρv^2
thấp hơn áp suất tại Điểm 1 40 ρv^2
cao hơn áp suất tại Điểm 1 4 ρv^2
cao hơn áp suất tại Điểm 1 40 ρv^2"
6108,elementary_mathematics/test/3,elementary_mathematics,B,unbalanced_dollar,"Một đội bóng đá có $90,00 để mua bóng. Nếu một quả bóng đá giá $15,60, đội có thể mua được tối đa bao nhiêu quả bóng?
4
5
6
7"
6112,abstract_algebra/test/64,abstract_algebra,B,subscript_underscore,"Có bao nhiêu ánh xạ đồng cấu từ Z vào Z_2?
1
2
Vô hạn
0"
6113,high_school_mathematics/test/196,high_school_mathematics,D,unbalanced_dollar,"Cho $p$, $q$ và $r$ là các hằng số. Một nghiệm của phương trình $(x-p)(x-q) = (r-p)(r-q)$ là $x=r$. Tìm nghiệm còn lại theo $p$, $q$ và $r$.
pqr
pq-r
p-q-r
p+q-r"
6122,high_school_physics/test/121,high_school_physics,C,caret_power,"Vị trí của một đối tượng được cho bởi các công thức x = 2.0t^3 + 4.0t + 6.25, trong đó x tính bằng mét và t tính bằng giây. Gia tốc của đối tượng tại t = 1.50 giây là bao nhiêu?
6 m/s^2
12 m/s^2
18 m/s^2
24 m/s^2"
6134,high_school_mathematics/test/219,high_school_mathematics,B,"caret_power,subscript_underscore,unbalanced_dollar","Nếu đường parabol $y_1 = x^2 + 2x + 7$ và đường thẳng $y_2 = 6x + b$ giao nhau tại chỉ một điểm, giá trị của $b$ là bao nhiêu?
7
3
12
4"
6160,abstract_algebra/test/58,abstract_algebra,A,markdown_table_pipe,"Tuyên bố 1 | Mỗi nhóm có bậc 159 là chu trình. Tuyên bố 2 | Mỗi nhóm có bậc 102 có một tổ chức con bình thường khác không trùng lặp.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
6168,elementary_mathematics/test/351,elementary_mathematics,D,"unbalanced_dollar,unbalanced_dollar_count","Sam đã trả $8.28 để mua 18 tem. Theo mức giá này, Sam sẽ phải trả bao nhiêu để mua 12 tem?
$2.19
$2.28
$3.72
$5.52"
6185,high_school_mathematics/test/217,high_school_mathematics,D,caret_power,"Viết một phương trình cho đường tiếp tuyến tại đường cong được xác định bởi F(t) = (t ^ 2 + 1, 2 ^ t) tại điểm mà y = 4.
y - 4 = ln 2(x - 2)
y - 4 = 4 ln 2(x - 2)
y - 4 = 4(x - 5)
y - 4 = ln 2(x - 5)"
6215,elementary_mathematics/test/359,elementary_mathematics,B,unbalanced_dollar,"Một nhóm tình nguyện viên đã thu được tổng số tiền là $5,144 từ việc bán áo thun tại một buổi hòa nhạc từ thiện. Mỗi chiếc áo được bán với giá $8. Hỏi nhóm tình nguyện viên đã bán tổng cộng bao nhiêu áo thun?
632
643
655
668"
6278,abstract_algebra/test/75,abstract_algebra,B,"caret_power,markdown_table_pipe","Câu 1 | Trong nhóm (ab)^{-2} = b^{-2}a^{-2}. Câu 2 | Trong nhóm (ab)^n = a^nb^n.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
6300,elementary_mathematics/test/43,elementary_mathematics,C,caret_power,"Giá trị của biểu thức 2(3(4^2 + 1)) - 2^3 là bao nhiêu?
156
110
94
48"
6317,high_school_mathematics/test/180,high_school_mathematics,A,"raw_latex_frac,unbalanced_dollar","Nếu tỷ lệ của $2x-y$ đến $x+y$ là 2 đến 3, tỷ lệ của $x$ đến $y$ là bao nhiêu? Trả lời dưới dạng phân số tối giản.
\frac{5}{4}
\frac{4}{5}
\frac{5}{2}
\frac{2}{5}"
6331,abstract_algebra/test/93,abstract_algebra,A,subscript_underscore,"Tìm giá trị lớn nhất có thể của một phần tử trong tập hợp S_n với n = 6.
6
12
30
105"
6366,abstract_algebra/test/19,abstract_algebra,A,"caret_power,markdown_table_pipe","Phát biểu 1| Mọi nhóm cấp p^2 với p là số nguyên tố là Abelian. Phát biểu 2 | Với một số nguyên tố p cố định, một Sylow p-phân nhóm của một nhóm G là một phân nhóm bình thường của G nếu và chỉ nếu nó là duy nhất Sylow p-phân nhóm của G.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
6378,high_school_mathematics/test/143,high_school_mathematics,A,"unbalanced_dollar,unbalanced_dollar_count","Tiền boa chuẩn trong nhà hàng là $15\%$ của hóa đơn trước thuế. Nhiều người tại California tính boa bằng cách nhân với 2 số thuế bán hàng $8.25\%$. Số xu bị vượt quá tiền boa chuẩn trên hóa đơn trước thuế $\$60$ là bao nhiêu?
90
80
70
60"
6414,high_school_mathematics/test/94,high_school_mathematics,A,"raw_latex_frac,unbalanced_dollar","Cho $a$ và $b$ là các số thực sao cho $-3\leq a\leq 1$ và $-2\leq b\leq 4$, và lựa chọn các giá trị cho $a$ và $b$ ngẫu nhiên, có bao nhiêu khả năng tích $a\cdot b$ là số dương? Thể hiện câu trả lời của bạn dưới dạng phân số tối giản.
\frac{5}{12}
\frac{5}{11}
\frac{7}{12}
\frac{5}{17}"
6425,high_school_mathematics/test/188,high_school_mathematics,B,"caret_power,unbalanced_dollar","Một số $x$ có các thừa số là $107\cdot109^5$, và $107$ và $109$ là số nguyên tố. Trong phân tích thành thừa số nguyên tố của $x^{11}$, số mũ của $109$ là bao nhiêu?
9
55
21
11"
6442,high_school_mathematics/test/66,high_school_mathematics,C,caret_power,"Nếu 3^(x – 3) + 10 = 19, thì x =
3
4
5
6"
6446,abstract_algebra/test/27,abstract_algebra,B,caret_power,"Xác định xem đa thức trong Z[x] đáp ứng tiêu chuẩn Eisenstein để là vô hạn trên Q hay không. 8x^3 + 6x^2 - 9x + 24
Có, với p=2.
Có, với p=3.
Có, với p=5.
Không."
6462,high_school_mathematics/test/244,high_school_mathematics,C,"raw_latex_frac,unbalanced_dollar","Rowena có thể sơn một phòng trong $14$ giờ, còn Ruby thì trong $6$ giờ. Nếu Rowena sơn trong $x$ giờ và Ruby sơn trong $y$ giờ, họ sẽ sơn xong một nửa, trong khi nếu Rowena sơn trong $y$ giờ và Ruby sơn trong $x$ giờ thì họ sẽ sơn xong cả phòng. Tìm cặp số nguyên $(x,y)$.
(\frac{11}{10}, \frac{11}{10})
(\frac{231}{20}, \frac{21}{20})
(\frac{231}{40}, \frac{21}{40})
(1,1)"
6477,high_school_mathematics/test/11,high_school_mathematics,D,"caret_power,unbalanced_dollar","Cho $n>1$, tìm số nguyên dương nhỏ nhất $n$ sao cho tích của các ước số dương của $n$ bằng $n^6$?
30
64
2048
60"
6537,high_school_physics/test/119,high_school_physics,C,caret_power,"Khối lượng của Trái đất là 5,97 x 10^24 kg. Mặt trăng, tâm của nó cách trung tâm Trái đất 3,84 x 10^8 m, có khối lượng là 7,35 x 10^22 kg. Đâu là ước lượng tốt nhất về lực hấp dẫn của Trái đất đối với mặt trăng?
10^39 N
10^29 N
10^19 N
10^9 N"
6635,high_school_chemistry/test/185,high_school_chemistry,B,caret_power,"Tính độ pH của dung dịch được tạo thành bằng cách hòa tan 0,0300 mol natri etanoate trong đủ nước để tạo thành 50 mL dung dịch (Ka của axit etanoic là 1,8 × 10^-5)?
7
9,26
4,74
11,02"
6643,elementary_mathematics/test/120,elementary_mathematics,B,"unbalanced_dollar,unbalanced_dollar_count","Bạn của John nói với anh ấy rằng anh ấy có thể kiếm được $49 cho việc phát tờ rơi tại một buổi hòa nhạc địa phương. John muốn tính tỷ lệ theo giờ. Nếu anh ấy làm tổng cộng 3,5 giờ, phương trình 3,5x = 49 có thể được sử dụng để xác định tỷ lệ theo giờ của anh ấy. Tỷ lệ theo giờ của John sẽ là bao nhiêu, tính bằng đô la?
$1,40
$14,00
$45,50
$171,50"
6671,elementary_mathematics/test/38,elementary_mathematics,C,"caret_power,unbalanced_dollar,unbalanced_dollar_count","Một rạp chiếu phim bán được vé xem phim với giá $6 mỗi vé. Rạp đã bán được 500 vé. Công thức dưới đây có thể được sử dụng để tính số tiền rạp đã thu được từ việc bán vé. 6 × 500 Công thức nào cũng có thể được sử dụng để tính số tiền rạp đã thu được từ việc bán vé?
30 × 10^1
30 × 10^3
(6 × 5) × 10^2
(6 × 5) × 10^3"
6672,abstract_algebra/test/3,abstract_algebra,B,markdown_table_pipe,"Tuyên bố 1 | Một nhóm thức chất của một nhóm không-Abelian không phải là nhóm Abelian. Tuyên bố 2 | Nếu K là một nhóm thức chất bình thường của nhóm H và H là một nhóm thức chất bình thường của nhóm G, thì K là một nhóm thức chất bình thường của G.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
6696,abstract_algebra/test/81,abstract_algebra,D,markdown_table_pipe,"Mệnh đề 1 | Mọi nhóm Abel tự do khác không có phần tử không và không vô hạn số cơ sở. Mệnh đề 2 | Mọi nhóm Abel tự do có hạng ít nhất bằng 2 không có số cơ sở vô hạn.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
6698,high_school_statistics/test/127,high_school_statistics,D,unbalanced_dollar,"Gieo hai xúc xắc cùng một lúc. Nếu cả hai xúc xắc đều hiện số 6, thì người chơi sẽ thắng được $20; nếu không, người chơi sẽ thua trò chơi. Chơi trò chơi này sẽ tốn $2.00. Tính kỳ vọng lợi nhuận hoặc tổn thất cho mỗi lượt chơi?
Người chơi sẽ có lợi khoảng $0.55.
Người chơi sẽ có lợi khoảng $1.44.
Người chơi sẽ thua khoảng $0.55.
Người chơi sẽ thua khoảng $1.44."
6705,high_school_mathematics/test/227,high_school_mathematics,B,caret_power,"Tìm thể tích của khối chất rắn được tạo thành khi khu vực bị chặn bởi trục y, y = e^x và y = 2 được xoay quanh trục y.
0,296
0,592
2,427
3,998"
6710,elementary_mathematics/test/282,elementary_mathematics,C,caret_power,"Một chiếc bể chứa có hình dạng của một lăng trụ tam giác. Nếu đáy tam giác có diện tích là 116 feet vuông, và bể chứa có chiều cao là 30 feet, lượng nước bể chứa có thể chứa khi đầy là bao nhiêu?
1725 ft ^ 3
1740 ft ^ 3
3480 ft ^ 3
6960 ft ^ 3"
6726,high_school_mathematics/test/145,high_school_mathematics,D,"caret_power,raw_latex_sqrt","Diện tích bị chận bởi đồ thị của đồng phân y = x^2 và các đường thẳng y = 1 và y = 9 bằng
8
84/3
64\sqrt{2}/3
104/3"
6728,abstract_algebra/test/53,abstract_algebra,C,"markdown_table_pipe,subscript_underscore","Phát biểu 1 | Nếu G, H và K là nhóm có bậc là 4, thì ít nhất hai trong số chúng là đồng cấu. Phát biểu 2 | Nếu Z_r + Z_s đồng cấu với một nhóm con Z_m + Z_n, thì r chia hết cho m và s chia hết cho n.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
6770,high_school_mathematics/test/105,high_school_mathematics,A,unbalanced_dollar,"Nếu $f(x) = 2$ cho tất cả các số thực $x$, giá trị của $f(x + 2)$ là gì?
2
4
0
1"
6845,high_school_mathematics/test/152,high_school_mathematics,C,unbalanced_dollar,"Trong danh sách $-36, -29, -22, \ldots, 41, 48$, có bao nhiêu số?
12
10
13
11"
6859,high_school_mathematics/test/100,high_school_mathematics,B,unbalanced_dollar,"Đơn giản hóa $(5x+3) - 2(2x-4)$.
10+x
x+11
5x+3
7+2x"
6879,elementary_mathematics/test/274,elementary_mathematics,B,"unbalanced_dollar,unbalanced_dollar_count","Giá ban đầu của một chiếc xe đạp mới là $138.00. Nếu chiếc xe đạp giảm giá 15%, giá mới là bao nhiêu?
$20.70
$117.30
$123.00
$153.00"
6880,high_school_physics/test/19,high_school_physics,D,caret_power,"Trong một khu vực nhất định, trường điện thay đổi theo bán kính r bằng phương trình Er = -6r^2 + 4r + 3, trong đó r được cho bằng mét và E được tính bằng N/C. Điện thế giữa điểm gốc và điểm (3, 4) là
-165 V
-120 V
64 V
185 V"
6894,abstract_algebra/test/15,abstract_algebra,B,markdown_table_pipe,"Tuyên bố 1 | R là một trường chia của một đa thức nào đó trên Q. Tuyên bố 2 | Có một trường với 60 phần tử.
Đúng, Đúng
Sai, Sai
Đúng, Sai
Sai, Đúng"
